sport,venue,zone,session_code,date,day_of_week,games_day,session_type,events,start_time,end_time,times_are_local,has_gold_medal,has_bronze_medal
Basketball,Intuit Dome,Inglewood,BKB13,2028-07-17,Monday,3,Preliminary,Women's Group Phase (2 Games),12:00,16:15,PT,False,False
Basketball,Intuit Dome,Inglewood,BKB14,2028-07-17,Monday,3,Preliminary,Men's Group Phase,18:00,19:45,PT,False,False
Basketball,Intuit Dome,Inglewood,BKB15,2028-07-17,Monday,3,Preliminary,Men's Group Phase,21:30,23:15,PT,False,False
Basketball,Intuit Dome,Inglewood,BKB16,2028-07-18,Tuesday,4,Preliminary,Men's Group Phase (2 Games),12:00,16:15,PT,False,False
Basketball,Intuit Dome,Inglewood,BKB17,2028-07-18,Tuesday,4,Preliminary,Men's Group Phase,18:00,19:45,PT,False,False
Basketball,Intuit Dome,Inglewood,BKB18,2028-07-18,Tuesday,4,Preliminary,Men's Group Phase,21:30,23:15,PT,False,False
Basketball,Intuit Dome,Inglewood,BKB19,2028-07-19,Wednesday,5,Preliminary,Women's Group Phase (2 Games),12:00,16:15,PT,False,False
Basketball,Intuit Dome,Inglewood,BKB20,2028-07-19,Wednesday,5,Preliminary,Women's Group Phase,18:00,19:45,PT,False,False
Basketball,Intuit Dome,Inglewood,BKB21,2028-07-19,Wednesday,5,Preliminary,Women's Group Phase,21:30,23:15,PT,False,False
Basketball,Intuit Dome,Inglewood,BKB22,2028-07-20,Thursday,6,Preliminary,Women's Group Phase (2 Games),12:00,16:15,PT,False,False
Basketball,Intuit Dome,Inglewood,BKB23,2028-07-20,Thursday,6,Preliminary,Men's Group Phase,18:00,19:45,PT,False,False
Basketball,Intuit Dome,Inglewood,BKB24,2028-07-20,Thursday,6,Preliminary,Men's Group Phase,21:30,23:15,PT,False,False
Basketball,Intuit Dome,Inglewood,BKB25,2028-07-21,Friday,7,Preliminary,Men's Group Phase (2 Games),12:00,16:15,PT,False,False
Basketball,Intuit Dome,Inglewood,BKB26,2028-07-21,Friday,7,Preliminary,Men's Group Phase,18:00,19:45,PT,False,False
Basketball,Intuit Dome,Inglewood,BKB27,2028-07-21,Friday,7,Preliminary,Men's Group Phase,21:30,23:15,PT,False,False
Basketball,Intuit Dome,Inglewood,BKB28,2028-07-22,Saturday,8,Quarterfinal,Women's Quarterfinal,13:00,15:00,PT,False,False
Basketball,Intuit Dome,Inglewood,BKB29,2028-07-22,Saturday,8,Quarterfinal,Women's Quarterfinal,20:00,22:00,PT,False,False
Basketball,Intuit Dome,Inglewood,BKB30,2028-07-23,Sunday,9,Quarterfinal,Women's Quarterfinal,13:00,15:00,PT,False,False
Basketball,Intuit Dome,Inglewood,BKB31,2028-07-23,Sunday,9,Quarterfinal,Women's Quarterfinal,20:00,22:00,PT,False,False
Basketball,Intuit Dome,Inglewood,BKB32,2028-07-24,Monday,10,Quarterfinal,Men's Quarterfinal,13:00,15:00,PT,False,False
Basketball,Intuit Dome,Inglewood,BKB33,2028-07-24,Monday,10,Quarterfinal,Men's Quarterfinal,20:00,22:00,PT,False,False
Basketball,Intuit Dome,Inglewood,BKB34,2028-07-25,Tuesday,11,Quarterfinal,Men's Quarterfinal,13:00,15:00,PT,False,False
Basketball,Intuit Dome,Inglewood,BKB35,2028-07-25,Tuesday,11,Quarterfinal,Men's Quarterfinal,20:00,22:00,PT,False,False
Basketball,Intuit Dome,Inglewood,BKB36,2028-07-26,Wednesday,12,Semifinal,Women's Semifinal,16:00,18:00,PT,False,False
Basketball,Intuit Dome,Inglewood,BKB37,2028-07-26,Wednesday,12,Semifinal,Women's Semifinal,21:30,23:30,PT,False,False
Basketball,Intuit Dome,Inglewood,BKB38,2028-07-27,Thursday,13,Semifinal,Men's Semifinal,16:00,18:00,PT,False,False
Basketball,Intuit Dome,Inglewood,BKB39,2028-07-27,Thursday,13,Semifinal,Men's Semifinal,21:30,23:30,PT,False,False
Basketball,Intuit Dome,Inglewood,BKB40,2028-07-28,Friday,14,Bronze,Women's Bronze Medal Game,16:00,18:00,PT,False,True
Basketball,Intuit Dome,Inglewood,BKB41,2028-07-29,Saturday,15,Bronze,Men's Bronze Medal Game,12:00,14:00,PT,False,True
Basketball,Intuit Dome,Inglewood,BKB42,2028-07-29,Saturday,15,Final,Women's Gold Medal Game,16:00,18:15,PT,True,False
Basketball,Intuit Dome,Inglewood,BKB43,2028-07-30,Sunday,16,Final,Men's Gold Medal Game,12:45,15:00,PT,True,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV01,2028-07-15,Saturday,1,Preliminary,Men's and/or Women's Preliminaries (3 Matches),9:00,12:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV02,2028-07-15,Saturday,1,Preliminary,Men's and/or Women's Preliminaries (4 Matches),14:00,18:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV03,2028-07-15,Saturday,1,Preliminary,Men's and/or Women's Preliminaries (3 Matches),20:00,23:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV04,2028-07-16,Sunday,2,Preliminary,Men's and/or Women's Preliminaries (3 Matches),9:00,12:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV05,2028-07-16,Sunday,2,Preliminary,Men's and/or Women's Preliminaries (4 Matches),14:00,18:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV06,2028-07-16,Sunday,2,Preliminary,Men's and/or Women's Preliminaries (3 Matches),20:00,23:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV07,2028-07-17,Monday,3,Preliminary,Men's and/or Women's Preliminaries (3 Matches),9:00,12:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV08,2028-07-17,Monday,3,Preliminary,Men's and/or Women's Preliminaries (4 Matches),14:00,18:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV09,2028-07-17,Monday,3,Preliminary,Men's and/or Women's Preliminaries (3 Matches),20:00,23:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV10,2028-07-18,Tuesday,4,Preliminary,Men's and/or Women's Preliminaries (3 Matches),9:00,12:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV11,2028-07-18,Tuesday,4,Preliminary,Men's and/or Women's Preliminaries (4 Matches),14:00,18:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV12,2028-07-18,Tuesday,4,Preliminary,Men's and/or Women's Preliminaries (3 Matches),20:00,23:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV13,2028-07-19,Wednesday,5,Preliminary,Men's and/or Women's Preliminaries (3 Matches),9:00,12:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV14,2028-07-19,Wednesday,5,Preliminary,Men's and/or Women's Preliminaries (4 Matches),14:00,18:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV15,2028-07-19,Wednesday,5,Preliminary,Men's and/or Women's Preliminaries (3 Matches),20:00,23:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV16,2028-07-20,Thursday,6,Preliminary,Men's and/or Women's Preliminaries (3 Matches),9:00,12:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV17,2028-07-20,Thursday,6,Preliminary,Men's and/or Women's Preliminaries (4 Matches),14:00,18:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV18,2028-07-20,Thursday,6,Preliminary,Men's and/or Women's Preliminaries (3 Matches),20:00,23:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV19,2028-07-21,Friday,7,Preliminary,Men's and/or Women's Preliminaries (3 Matches),9:00,12:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV20,2028-07-21,Friday,7,Preliminary,Men's and/or Women's Preliminaries (4 Matches),14:00,18:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV21,2028-07-21,Friday,7,Preliminary,Men's and/or Women's Preliminaries (3 Matches),20:00,23:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV22,2028-07-22,Saturday,8,Preliminary,Men's and/or Women's Preliminaries (2 Matches),9:00,11:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV23,2028-07-22,Saturday,8,Preliminary,Men's and/or Women's Preliminaries (4 Matches),19:00,23:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV24,2028-07-23,Sunday,9,Preliminary,Men's or Women's Round of 16 (2 Matches),9:00,11:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV25,2028-07-23,Sunday,9,Preliminary,Men's or Women's Round of 16 (2 Matches),13:00,15:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV26,2028-07-23,Sunday,9,Preliminary,Men's or Women's Round of 16 (2 Matches),17:00,19:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV27,2028-07-23,Sunday,9,Preliminary,Men's or Women's Round of 16 (2 Matches),21:00,23:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV28,2028-07-24,Monday,10,Preliminary,Men's or Women's Round of 16 (2 Matches),9:00,11:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV29,2028-07-24,Monday,10,Preliminary,Men's or Women's Round of 16 (2 Matches),13:00,15:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV30,2028-07-24,Monday,10,Preliminary,Men's or Women's Round of 16 (2 Matches),17:00,19:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV31,2028-07-24,Monday,10,Preliminary,Men's or Women's Round of 16 (2 Matches),21:00,23:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV32,2028-07-25,Tuesday,11,Quarterfinal,Men's Quarterfinal; Women's Quarterfinal,13:00,15:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV33,2028-07-25,Tuesday,11,Quarterfinal,Men's Quarterfinal; Women's Quarterfinal,20:00,22:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV34,2028-07-26,Wednesday,12,Quarterfinal,Men's Quarterfinal; Women's Quarterfinal,13:00,15:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV35,2028-07-26,Wednesday,12,Quarterfinal,Men's Quarterfinal; Women's Quarterfinal,20:00,22:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV36,2028-07-27,Thursday,13,Semifinal,Men's Semifinal; Women's Semifinal,13:00,15:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV37,2028-07-27,Thursday,13,Semifinal,Men's Semifinal; Women's Semifinal,20:00,22:00,PT,False,False
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV38,2028-07-28,Friday,14,Final,Women's Bronze Medal Match; Women's Gold Medal Match,15:30,18:30,PT,True,True
Beach Volleyball,Alamitos Beach Stadium,Long Beach,VBV39,2028-07-29,Saturday,15,Final,Men's Bronze Medal Match; Men's Gold Medal match,19:00,22:00,PT,True,True
BMX Freestyle,Valley Complex 1,Valley,BMF01,2028-07-28,Friday,14,Preliminary,Men's Park Qualification; Women's Park Qualification,10:30,13:30,PT,False,False
BMX Freestyle,Valley Complex 1,Valley,BMF02,2028-07-29,Saturday,15,Final,Men's Park Final; Women's Park Final,10:30,13:50,PT,True,False
BMX Racing,Valley Complex 4,Valley,BMX01,2028-07-15,Saturday,1,Quarterfinal,Men's Quarterfinal; Women's Quarterfinal; Men's Last Chance; Women's Last Chance,10:30,12:50,PT,False,False
BMX Racing,Valley Complex 4,Valley,BMX02,2028-07-16,Sunday,2,Final,Men's Semifinal; Women's Semifinal; Men's Final; Women's Final,10:30,13:00,PT,True,False
Boxing - Preliminary Stages,Peacock Theater,DTLA,BOX01,2028-07-15,Saturday,1,Preliminary,Women's 54kg Round of 32; Women's 60kg Round of 32; Women's 65kg Round of 32; Men's 55kg Round of 32; Men's 65kg Round of 32; Men's +90kg Round of 16,12:00,14:30,PT,False,False
Boxing - Preliminary Stages,Peacock Theater,DTLA,BOX02,2028-07-15,Saturday,1,Preliminary,Women's 54kg Round of 32; Women's 60kg Round of 32; Women's 65kg Round of 32; Men's 55kg Round of 32; Men's 65kg Round of 32; Men's +90kg Round of 16,19:00,21:30,PT,False,False
Boxing - Preliminary Stages,Peacock Theater,DTLA,BOX03,2028-07-16,Sunday,2,Preliminary,Women's 51kg Round of 32; Women's 70kg Round of 16; Men's 60kg Round of 32; Men's 70kg Round of 32; Men's 90kg Round of 16,12:00,15:00,PT,False,False
Boxing - Preliminary Stages,Peacock Theater,DTLA,BOX04,2028-07-16,Sunday,2,Preliminary,Women's 51kg Round of 32; Women's 70kg Round of 16; Men's 60kg Round of 32; Men's 70kg Round of 32; Men's 90kg Round of 16,19:00,22:00,PT,False,False
Boxing - Preliminary Stages,Peacock Theater,DTLA,BOX05,2028-07-17,Monday,3,Preliminary,Women's 60kg Round of 16; Men's 55kg Round of 16; Men's 65kg Round of 16,12:00,15:00,PT,False,False
Boxing - Preliminary Stages,Peacock Theater,DTLA,BOX06,2028-07-17,Monday,3,Preliminary,Women's 60kg Round of 16; Men's 55kg Round of 16; Men's 65kg Round of 16,19:00,22:00,PT,False,False
Boxing - Preliminary Stages,Peacock Theater,DTLA,BOX07,2028-07-18,Tuesday,4,Quarterfinal,Women's 54kg Round of 16; Women's 57kg Round of 32; Men's 80kg Round of 16; Men's +90kg Quarterfinal,12:00,15:00,PT,False,False
Boxing - Preliminary Stages,Peacock Theater,DTLA,BOX08,2028-07-18,Tuesday,4,Quarterfinal,Women's 54kg Round of 16; Women's 57kg Round of 32; Men's 80kg Round of 16; Men's +90kg Quarterfinal,19:00,22:00,PT,False,False
Boxing - Preliminary Stages,Peacock Theater,DTLA,BOX09,2028-07-19,Wednesday,5,Quarterfinal,Women's 60kg Quarterfinal; Women's 70kg Quarterfinal; Men's 60kg Round of 16; Men's 70kg Round of 16,12:00,15:00,PT,False,False
Boxing - Preliminary Stages,Peacock Theater,DTLA,BOX10,2028-07-19,Wednesday,5,Quarterfinal,Women's 60kg Quarterfinal; Women's 70kg Quarterfinal; Men's 60kg Round of 16; Men's 70kg Round of 16,19:00,22:00,PT,False,False
Boxing - Preliminary Stages,Peacock Theater,DTLA,BOX11,2028-07-20,Thursday,6,Quarterfinal,Women's 51kg Round of 16; Women's 65kg Round of 16; Men's 65kg Quarterfinal; Men's 90kg Quarterfinal,12:00,15:00,PT,False,False
Boxing - Preliminary Stages,Peacock Theater,DTLA,BOX12,2028-07-20,Thursday,6,Quarterfinal,Women's 51kg Round of 16; Women's 65kg Round of 16; Men's 65kg Quarterfinal; Men's 90kg Quarterfinal,19:00,22:00,PT,False,False
Boxing - Preliminary Stages,Peacock Theater,DTLA,BOX13,2028-07-21,Friday,7,Quarterfinal,Women's 57kg Round of 16; Women's 75kg Round of 16; Men's 55kg Quarterfinal; Men's 80kg Quarterfinal,12:00,15:00,PT,False,False
Boxing - Preliminary Stages,Peacock Theater,DTLA,BOX14,2028-07-21,Friday,7,Quarterfinal,Women's 57kg Round of 16; Women's 75kg Round of 16; Men's 55kg Quarterfinal; Men's 80kg Quarterfinal,19:00,22:00,PT,False,False
Boxing - Preliminary Stages,Peacock Theater,DTLA,BOX15,2028-07-22,Saturday,8,Semifinal,Women's 51kg Quarterfinal; Women's 54kg Quarterfinal; Women's 65kg Quarterfinal; Women's 70kg Semifinal; Men's 60kg Quarterfinal; Men's 70kg Quarterfinal; Men's +90kg Semifinal,12:00,15:00,PT,False,False
Boxing - Preliminary Stages,Peacock Theater,DTLA,BOX16,2028-07-22,Saturday,8,Semifinal,Women's 51kg Quarterfinal; Women's 54kg Quarterfinal; Women's 65kg Quarterfinal; Women's 70kg Semifinal; Men's 60kg Quarterfinal; Men's 70kg Quarterfinal; Men's +90kg Semifinal,19:00,22:00,PT,False,False
Boxing - Preliminary Stages,Peacock Theater,DTLA,BOX17,2028-07-23,Sunday,9,Semifinal,Women's 57kg Quarterfinal; Women's 75kg Quarterfinal; Men's 55kg Semifinal,12:00,14:30,PT,False,False
Boxing - Final Stages,DTLA Arena,DTLA,BOX18,2028-07-27,Thursday,13,Final,Women's 51kg Semifinal; Women's 65kg Semifinal; Women's 70kg Final; Men's 90kg Semifinal,12:00,14:00,PT,True,False
Boxing - Final Stages,DTLA Arena,DTLA,BOX19,2028-07-27,Thursday,13,Final,Women's 54kg Semifinal; Men's 55kg Final; Men's 70kg Semifinal; Men's 80kg Semifinal,18:00,20:00,PT,True,False
Boxing - Final Stages,DTLA Arena,DTLA,BOX20,2028-07-28,Friday,14,Final,Women's 60kg Semifinal; Men's 60kg Semifinal; Men's +90kg Final,12:00,13:30,PT,True,False
Boxing - Final Stages,DTLA Arena,DTLA,BOX21,2028-07-28,Friday,14,Final,Women's 51kg Final; Women's 75kg Semifinal; Men's 65kg Semifinal,18:00,19:30,PT,True,False
Boxing - Final Stages,DTLA Arena,DTLA,BOX22,2028-07-29,Saturday,15,Final,Women's 57kg Semifinal; Women's 65kg Final; Men's 90kg Final,12:00,13:30,PT,True,False
Boxing - Final Stages,DTLA Arena,DTLA,BOX23,2028-07-29,Saturday,15,Final,Women's 54kg Final; Women's 60kg Final; Men's 60kg Final; Men's 80kg Final,18:00,20:00,PT,True,False
Boxing - Final Stages,DTLA Arena,DTLA,BOX24,2028-07-30,Sunday,16,Final,Women's 57kg Final; Women's 75kg Final; Men's 65kg Final; Men's 70kg Final,12:00,14:00,PT,True,False
Canoe Slalom,OKC Whitewater Center,OKC,CSL01,2028-07-14,Friday,0,Preliminary,Men's Kayak Single Heats - 1st and 2nd Run; Women's Kayak Single Heats - 1st and 2nd Run,9:00,12:10,OKC,False,False
Canoe Slalom,OKC Whitewater Center,OKC,CSL02,2028-07-15,Saturday,1,Final,Women's Kayak Single Semifinal; Women's Kayak Single Final,10:00,13:10,OKC,True,False
Canoe Slalom,OKC Whitewater Center,OKC,CSL03,2028-07-16,Sunday,2,Final,Men's Kayak Single Semifinal; Men's Kayak Single Final,9:00,12:10,OKC,True,False
Canoe Slalom,OKC Whitewater Center,OKC,CSL04,2028-07-17,Monday,3,Preliminary,Men's Canoe Single Heats - 1st and 2nd Run; Women's Canoe Single Heats - 1st and 2nd Run,9:00,11:35,OKC,False,False
Canoe Slalom,OKC Whitewater Center,OKC,CSL05,2028-07-18,Tuesday,4,Final,Women's Canoe Single Semifinal; Women's Canoe Single Final,9:00,12:10,OKC,True,False
Canoe Slalom,OKC Whitewater Center,OKC,CSL06,2028-07-19,Wednesday,5,Final,Men's Canoe Single Semifinal; Men's Canoe Single Final,9:00,12:10,OKC,True,False
Canoe Slalom,OKC Whitewater Center,OKC,CSL07,2028-07-20,Thursday,6,Preliminary,Women's Kayak Cross Round 1; Men's Kayak Cross Round 1; Women's Kayak Cross Repechage; Men's Kayak Cross Repechage,9:00,12:05,OKC,False,False
Canoe Slalom,OKC Whitewater Center,OKC,CSL08,2028-07-21,Friday,7,Preliminary,Men's Kayak Cross Heats; Women's Kayak Cross Heats,9:00,11:00,OKC,False,False
Canoe Slalom,OKC Whitewater Center,OKC,CSL09,2028-07-22,Saturday,8,Final,Women's Kayak Cross Quarterfinal; Men's Kayak Cross Quarterfinal; Women's Kayak Cross Semifinal; Men's Kayak Cross Semifinal; Women's Kayak Cross Final; Men's Kayak Cross Final,9:00,11:20,OKC,True,False
Canoe Sprint,Marine Stadium,Long Beach,CSP01,2028-07-25,Tuesday,11,Quarterfinal,Men's Kayak Double 500m Heats; Women's Kayak Double 500m Heats; Men's Canoe Single 1000m Heats; Women's Canoe Single 200m Heats; Men's Kayak Double 500m Quarterfinal; Women's Kayak Double 500m Quarterfinal; Men's Canoe Single 1000m Quarterfinal; Women's Canoe Single 200m Quarterfinal,9:00,12:30,PT,False,False
Canoe Sprint,Marine Stadium,Long Beach,CSP02,2028-07-26,Wednesday,12,Final,Men's Kayak Double 500m Semifinal; Women's Kayak Double 500m Semifinal; Men's Canoe Single 1000m Semifinal; Men's Kayak Double 500m Final B; Women's Kayak Double 500m Final B; Men's Kayak Double 500m Final A; Women's Kayak Double 500m Final A; Men's Canoe Single 1000m Final B; Men's Canoe Single 1000m Final A,9:00,12:40,PT,True,False
Canoe Sprint,Marine Stadium,Long Beach,CSP03,2028-07-27,Thursday,13,Quarterfinal,Men's Kayak Four 500m Heats; Women's Kayak Four 500m Heats; Women's Canoe Double 500m Heats; Men's Canoe Double 500m Heats; Men's Kayak Single 1000m Heats; Women's Kayak Single 500m Heats; Men's Kayak Four 500m Quarterfinal; Men's Canoe Double 500m Quarterfinal; Women's Canoe Double 500m Quarterfinal; Women's Kayak Four 500m Quarterfinal; Men's Kayak Single 1000m Quarterfinal; Women's Kayak Single 500m Quarterfinal,9:00,13:30,PT,False,False
Canoe Sprint,Marine Stadium,Long Beach,CSP04,2028-07-28,Friday,14,Final,Women's Kayak Single 500m Semifinal; Women's Canoe Double 500m Semifinal; Men's Kayak Single 1000m Semifinal; Women's Kayak Single 500m Final C; Women's Kayak Single 500m Final B; Women's Canoe Double 500m Final B; Women's Kayak Single 500m Final A; Women's Canoe Double 500m Final A; Men's Kayak Single 1000m Final B; Men's Kayak Single 1000m Final A,9:00,12:40,PT,True,False
Canoe Sprint,Marine Stadium,Long Beach,CSP05,2028-07-29,Saturday,15,Final,Women's Canoe Single 200m Semifinal; Men's Canoe Double 500m Semifinal; Women's Kayak Four 500m Semifinal; Men's Kayak Four 500m Semifinal; Women's Canoe Single 200m Final B; Men's Canoe Double 500m Final B; Women's Canoe Single 200m Final A; Men's Canoe Double 500m Final A; Women's Kayak Four 500m Final A; Men's Kayak Four 500m Final A,9:00,12:55,PT,True,False
Climbing,Long Beach Climbing Theater,Long Beach,CLB01,2028-07-24,Monday,10,Semifinal,Men's Boulder Semifinal,9:30,11:40,PT,False,False
Climbing,Long Beach Climbing Theater,Long Beach,CLB02,2028-07-24,Monday,10,Preliminary,Men's Speed Qualification; Women's Speed Qualification,13:45,15:25,PT,False,False
Climbing,Long Beach Climbing Theater,Long Beach,CLB03,2028-07-25,Tuesday,11,Semifinal,Women's Boulder Semifinal,9:15,11:25,PT,False,False
Climbing,Long Beach Climbing Theater,Long Beach,CLB04,2028-07-25,Tuesday,11,Semifinal,Men's Lead Semifinal,18:45,20:00,PT,False,False
Climbing,Long Beach Climbing Theater,Long Beach,CLB05,2028-07-26,Wednesday,12,Final,Men's Speed Quarterfinal; Women's Speed Quarterfinal; Men's Speed Semifinal; Women's Speed Semifinal; Men's Speed Final; Women's Speed Final,9:00,10:30,PT,True,False
Climbing,Long Beach Climbing Theater,Long Beach,CLB06,2028-07-26,Wednesday,12,Semifinal,Women's Lead Semifinal,18:45,20:00,PT,False,False
Climbing,Long Beach Climbing Theater,Long Beach,CLB07,2028-07-27,Thursday,13,Final,Men's Boulder Final,9:00,10:55,PT,True,False
Climbing,Long Beach Climbing Theater,Long Beach,CLB08,2028-07-28,Friday,14,Final,Women's Boulder Final,9:00,10:55,PT,True,False
Climbing,Long Beach Climbing Theater,Long Beach,CLB09,2028-07-28,Friday,14,Final,Men's Lead Final,13:45,15:00,PT,True,False
Climbing,Long Beach Climbing Theater,Long Beach,CLB10,2028-07-29,Saturday,15,Final,Women's Lead Final,9:30,10:45,PT,True,False
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT01,2028-07-12,Wednesday,-2,Preliminary,Women's Group Stage First Round,9:00,12:30,PT,False,False
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT02,2028-07-12,Wednesday,-2,Preliminary,Women's Group Stage First Round,18:00,21:30,PT,False,False
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT03,2028-07-13,Thursday,-1,Preliminary,Women's Group Stage First Round,9:00,12:30,PT,False,False
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT04,2028-07-13,Thursday,-1,Preliminary,Women's Group Stage First Round,18:00,21:30,PT,False,False
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT05,2028-07-15,Saturday,1,Preliminary,Women's Group Stage First Round,9:00,12:30,PT,False,False
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT06,2028-07-15,Saturday,1,Preliminary,Women's Group Stage First Round,18:00,21:30,PT,False,False
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT07,2028-07-16,Sunday,2,Preliminary,Women's Group Stage Second Round,9:00,12:30,PT,False,False
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT08,2028-07-16,Sunday,2,Preliminary,Women's Group Stage Second Round,18:00,21:30,PT,False,False
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT09,2028-07-17,Monday,3,Preliminary,Women's Group Stage Second Round,9:00,12:30,PT,False,False
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT10,2028-07-17,Monday,3,Preliminary,Women's Group Stage Second Round,18:00,21:30,PT,False,False
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT11,2028-07-18,Tuesday,4,Preliminary,Women's Group Stage Second Round,9:00,12:30,PT,False,False
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT12,2028-07-18,Tuesday,4,Preliminary,Women's Group Stage Second Round,18:00,21:30,PT,False,False
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT13,2028-07-19,Wednesday,5,Bronze,Women's Bronze Medal Match,9:00,12:30,PT,False,True
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT14,2028-07-20,Thursday,6,Final,Women's Gold Medal Match,9:00,13:00,PT,True,False
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT15,2028-07-22,Saturday,8,Preliminary,Men's Group Stage First Round,9:00,12:30,PT,False,False
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT16,2028-07-22,Saturday,8,Preliminary,Men's Group Stage First Round,18:00,21:30,PT,False,False
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT17,2028-07-23,Sunday,9,Preliminary,Men's Group Stage First Round,9:00,12:30,PT,False,False
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT18,2028-07-23,Sunday,9,Preliminary,Men's Group Stage First Round,18:00,21:30,PT,False,False
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT19,2028-07-24,Monday,10,Preliminary,Men's Group Stage First Round,9:00,12:30,PT,False,False
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT20,2028-07-24,Monday,10,Preliminary,Men's Group Stage First Round,18:00,21:30,PT,False,False
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT21,2028-07-25,Tuesday,11,Preliminary,Men's Group Stage Second Round,9:00,12:30,PT,False,False
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT22,2028-07-25,Tuesday,11,Preliminary,Men's Group Stage Second Round,18:00,21:30,PT,False,False
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT23,2028-07-26,Wednesday,12,Preliminary,Men's Group Stage Second Round,9:00,12:30,PT,False,False
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT24,2028-07-26,Wednesday,12,Preliminary,Men's Group Stage Second Round,18:00,21:30,PT,False,False
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT25,2028-07-27,Thursday,13,Preliminary,Men's Group Stage Second Round,9:00,12:30,PT,False,False
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT26,2028-07-27,Thursday,13,Preliminary,Men's Group Stage Second Round,18:00,21:30,PT,False,False
